$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
10037,CompMastery4,* 컴패니언의 방어력 및 체력 25% 증가{nl}* 컴패니언의 공격력 25% 감소{nl},{nl}{b}캐릭터 1레벨 이상{b},ability_archer_hunter3,True,1,[3002],,컴패니언 마스터리: 인내,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
10038,CompMastery5,* 컴패니언의 공격력 25% 증가{nl}* 컴패니언의 체력 25% 감소{nl},{nl}{b}캐릭터 1레벨 이상{b},ability_common_compmastery5,True,1,[3002],,컴패니언 마스터리: 송곳니,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
10039,CompMastery6,* 컴패니언이 받는 물리 피해 25% 감소{nl},{nl}{b}캐릭터 1레벨 이상{b},ability_common_compmastery6,True,1,[3002],,컴패니언 마스터리: 두꺼운 가죽,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
10040,CompMastery7,* 컴패니언이 받는 마법 피해 25% 감소{nl},{nl}{b}캐릭터 1레벨 이상{b},ability_common_compmastery7,True,1,[3002],,컴패니언 마스터리: 총명함,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
101001,Swordman1,* [배시]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}배시 1레벨 이상{b},ability_warrior_swordman1,False,100,,[10002],배시: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_Bash""}}",
101004,Swordman2,* [쓰러스트]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}쓰러스트 1레벨 이상{b},ability_warrior_swordman2,False,100,,[10001],쓰러스트: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_Thrust""}}",
101007,Swordman13,* 특성 레벨당 [겅호]의 물리 공격 대미지 증가 효과가 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}겅호 1레벨 이상{b},ability_warrior_swordman13,False,100,,[10003],겅호: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_GungHo""}}",
101015,Blow,* 스킬 [배시]에 피격된 적에게 넉다운{nl}* SP 소모 30%증가{nl},{nl}{b}배시 3레벨 이상{b},ability_warrior_swordman6,True,1,,[10002],배시: 넉다운,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""3"", ""UnlockArgStr"": ""Swordman_Bash""}}",
101020,Swordman28,* 적을 공격할 때 얻는 위협도가 특성 레벨당 1500% 증가{nl},{nl}{b}없음{b},ability_warrior_swordman28,True,10,[1001],,프로보크,,"{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
101022,Swordman30,* 특성 레벨당 [베어]의 피해 감소 효과가 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}베어 1레벨 이상{b},ability_warrior_swordman30,False,100,,[10009],베어: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_Bear""}}",
101023,Swordman31,"* [리버레이트]의 지속시간이 12초로 줄어드는 대신, 적에게 주는 대미지가 50% 증가됩니다.{nl}",{nl}{b}캐릭터 1레벨 이상{b},ability_warrior_swordman31,True,1,,[10010],리버레이트: 각성,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
101024,Swordman32,"* [리버레이트]의 지속시간이 6초로 줄어드는 대신, 적에게 받는 피해가 50% 감소됩니다.{nl}",{nl}{b}캐릭터 1레벨 이상{b},ability_warrior_swordman32,True,1,,[10010],리버레이트: 인내,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
101025,Swordman33,"* [쓰러스트]의 재사용 대기시간이 4초 추가되고, 사용 시 현재 대상 적을 향해 돌진하고 대상에게 피해를 줍니다.{nl}",{nl}{b}소드맨 클래스 15레벨 달성{b},ability_warrior_swordman33,True,1,,[10001],[아츠] 쓰러스트: 돌진,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""1001"": {""UnlockArgNum"": ""15"", ""UnlockArgStr"": ""Char1_1""}}",
101026,Swordman34,* [쓰러스트]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[쓰러스트: 강화] 특성 65 레벨 달성{b},ability_warrior_swordman34,False,30,,[10001],[아츠] 쓰러스트: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Swordman2""}}",
101027,Swordman35,* [배시]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[배시: 강화] 특성 65 레벨 달성{b},ability_warrior_swordman35,False,30,,[10002],[아츠] 배시: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Swordman1""}}",
102001,Peltasta11,* [림 블로]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}림 블로 1레벨 이상{b},ability_warrior_peltasta11,False,100,,[10102],림 블로: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_RimBlow""}}",
102007,Peltasta13,"* [가디언]의 물리, 마법 피해 감소 효과가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl}",{nl}{b}가디언 1레벨 이상{b},ability_warrior_peltasta13,False,100,,[10104],가디언: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_Guardian""}}",
102008,Peltasta14,* [실드 로브]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}실드 로브 1레벨 이상{b},ability_warrior_peltasta14,False,100,,[10105],실드 로브: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_ShieldLob""}}",
102012,Impact,* 스킬 [림 블로]에 피격된 적에게 특성 레벨당 5% 확률로 3초 동안 [스턴]{nl}* SP 소모 30%증가{nl},{nl}{b}림 블로 5레벨 이상{b},ability_warrior_peltasta3,True,5,,[10102],림 블로: 스턴,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""5"", ""UnlockArgStr"": ""Peltasta_RimBlow""}}",
102014,Peltasta5,"* [방패] 착용 시 블록이 특성 레벨 당 0.75% 증가하고, 블록에 성공하면 자신에게 10초 동안 [빈틈 발견] 버프 부여{nl}* [빈틈 발견] : 적 공격시 명중, 블록 관통이 20% 증가 적용됨{nl}",{nl}{b}캐릭터 100레벨 이상{b}{nl}{b}캐릭터 100레벨 이상{b}{nl}{b}캐릭터 100레벨 이상{b},ability_warrior_peltasta5,False,10,"[1003, 1010, 1012]",,방패 마스터리: 블록 특화,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}, ""1010"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}, ""1012"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}",
102016,Peltasta10,* 방패 착용 후 C 버튼으로 [가드] 사용 가능{nl}* [가드]가 활성화 되어 있는 동안 캐릭터의 물리 방어력이 특성 레벨당 10% 증가{nl}* 친선대결 및 PVP 중 피격 시 해제되며 재사용 대기시간 3초 적용{nl},{nl}{b}캐릭터 200레벨 이상{b},ability_warrior_peltasta10,True,5,[1003],,가드: 방어력,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}",
102024,Peltasta27,* [랑고르트]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}랑고르트 1레벨 이상{b},ability_warrior_peltasta27,False,100,,[10109],랑고르트: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_Langort""}}",
102027,Peltasta32,* 스킬 [스워시 버클링] 지속시간이 특성 레벨당 1초 증가{nl}* SP 소모 10% 증가{nl},{nl}{b}캐릭터 200레벨 이상{b},ability_warrior_peltasta32,True,5,,[10103],스워시 버클링: 위협 유지,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}",
102028,Peltasta31,* 펠타스타 스킬로 적을 공격할 때 얻는 위협도가 2배로 적용{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_warrior_peltasta31,True,1,[1003],,펠타스타: 도발의 정석,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",
102031,Peltasta35,* 스킬 [림 블로]의 넉백 제거{nl}* SP 소모 20%증가{nl},{nl}{b}림 블로 3레벨 이상{b},ability_warrior_peltasta35,True,1,,[10102],림 블로: 넉백 제거,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""3"", ""UnlockArgStr"": ""Peltasta_RimBlow""}}",
102032,Peltasta36,* 특성 레벨당 [하이 가드]의 블록과 치명타 저항 증가 효과가 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하이 가드 1레벨 이상{b},ability_warrior_peltasta36,False,100,,[10106],하이 가드: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_HighGuard""}}",
102033,Peltasta37,* 특성 레벨당 [하드 실드]의 방어력 증가 효과가 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하드 실드 1레벨 이상{b},ability_warrior_peltasta37,False,100,,[10110],하드 실드: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_HardShield""}}",
102034,Peltasta38,"* 방패 방어력과 최소 블록 확률이 무효화 되는 대신, [림 블로] / [실드 로브] / [랑고르트] 스킬은 방패 물리 방어력의 [특성레벨]*6% 만큼 공격력에 추가 적용{nl}* 서브 슬롯 사용 시에는 방패를 2개 착용해야 온전히 적용됨. 1개 착용시에는 절반 비율만 적용{nl}* (예 : 공격력 전환 비율이 6% 일 때, [메인 슬롯 방패 방어력] * 3% + [서브 슬롯 방패 방어력] * 3%){nl}",{nl}{b}캐릭터 1레벨 이상{b},ability_warrior_peltasta38,True,5,,"[10102, 10105, 10109]",펠타스타: 방패타격술,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
102035,Peltasta39,"* 가디언의 피해 감소 비율만큼, 적의 미사일 공격의 대미지를 반사함. (피해 감소 효과는 적용되지 않음){nl}",{nl}{b}펠타스타 클래스 45레벨 달성{b},ability_warrior_peltasta39,True,1,,[10104],[아츠] 가디언: 미사일 반사,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""1003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char1_3""}}",
102037,Peltasta41,* [림 블로]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[림 블로: 강화] 특성 65 레벨 달성{b},ability_warrior_peltasta41,False,30,,[10102],[아츠] 림 블로: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Peltasta11""}}",
102038,Peltasta42,* [실드 로브]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[실드 로브: 강화] 특성 65 레벨 달성{b},ability_warrior_peltasta42,False,30,,[10105],[아츠] 실드 로브: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Peltasta14""}}",
102039,Peltasta43,"* 하이가드 상태에서 방패 해제 스킬에 면역되고, 적의 버프 제거로 [하드 실드] 버프가 지워지지 않음. 또한 이동속도가 8 감소되고 자신이 적에게 가하는 공격의 대미지가 20% 낮아지는 대신 블록 성공시에 대미지 감소율이 10% 증가함{nl}",{nl}{b}캐릭터 300레벨 이상{b},ability_warrior_peltasta43,True,1,,[10106],하이 가드: 철벽 방어,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",
102040,Peltasta44,* 스워시 버클링이 적 캐릭터에게만 적용됨{nl}* 도발된 적은 시전자를 [(스킬레벨 x 0.2) + 1]초간 강제로 기본 공격으로 공격함{nl}* 도발된 적의 이동속도 10 증가{nl}* 도발된 적은 60초간 [분노조절] 디버프가 걸림{nl}- [분노조절] 디버프가 있으면 도발되지 않음{nl}* 재사용 대기시간 100초 증가{nl},{nl}{b}펠타스타 클래스 45레벨 달성{b},ability_warrior_peltasta44,True,1,,[10103],[아츠] 스워시 버클링: 욕설,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""1003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char1_3""}}",
102041,Peltasta45,* [랑고르트]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[랑고르트: 강화] 특성 65 레벨 달성{b},ability_warrior_peltasta27,False,30,,[10109],[아츠] 랑고르트: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Peltasta27""}}",
103007,Highlander13,* [수레 바퀴]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}수레바퀴 1레벨 이상{b},ability_warrior_highlander13,False,100,,[10201],수레 바퀴: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Highlander_WagonWheel""}}",
103010,Highlander15,* 특성 레벨당 [크로스 가드]의 블록 증가 효과가 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}크로스 가드 3레벨 이상{b},ability_warrior_highlander8,False,100,,[10204],크로스 가드: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Highlander_CrossGuard""}}",
103011,Highlander14,* [뮬리넷]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}뮬리넷 1레벨 이상{b},ability_warrior_highlander14,False,100,,[10205],뮬리넷: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Highlander_Moulinet""}}",
