$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
11019,shader_test,5,モンスター,6,icon_item_nothing,1,,,シェーダーテスト,,2,0,2,2,2,2,2,0
11020,Goblin_Elite,5,モンスター,6,icon_item_nothing,1,,,ババウジス,,2,0,2,2,2,2,2,0
11050,Zombie_Bolt,5,モンスター,6,icon_item_nothing,1,,,ネジゾンビ,,2,0,2,2,2,2,2,0
11060,Zombie_Berserker,5,モンスター,6,icon_item_nothing,1,,,ゾンビバーサーカー,,2,0,2,2,2,2,2,0
11061,Zombie_Berserker_Quest,5,モンスター,6,icon_item_nothing,1,,,ゾンビバーサーカー,,2,0,2,2,2,2,2,0
11070,Zombie_Bomber,5,モンスター,6,icon_item_nothing,1,,,キャンドルゾンビ,,2,0,2,2,2,2,2,0
11080,Zombie_archer,5,pc召喚モンスター、冒険日誌の説明から除外される,6,icon_item_nothing,1,,,ゾンビアーチャー,,2,0,2,2,2,2,2,0
11085,Zombie_Overwatcher,3,モンスター,0,icon_item_nothing,1,,,ホイールゾンビ,4,2,1,3,1,1,2,2,0
11090,HighBube_Archer,3,ゴブリンアーチャーは投射武器に特化されているようです。そのため、ゴブリンの社会に職群があると主張する者もいます。,4,mon_highbube_archer,113,,"[{""Map"": 1141, ""Population"": 30, ""TimeRespawn"": 0.0}]",ハイゴブリンアーチャー,0,5,1,47,70,23,23,70,0
11091,HighBube_Archer_test,1,ゴブリンアーチャーは投射武器に特化されているようです。そのため、ゴブリンの社会に職群があると主張する者もいます。,7,icon_item_nothing,1,,,ハイゴブリンアーチャー,0,2,0,2,3,1,1,3,0
11092,HighBube_Archer_ghost,1,ゴブリンアーチャーは投射武器に特化されているようです。そのため、ゴブリンの社会に職群があると主張する者もいます。,7,icon_item_nothing,1,,,ゴーストゴブリンアーチャー,0,2,0,2,3,1,1,3,0
11110,New_desmodus,3,一説によると、魔族たちが伝令に使うことがあるそうです。,0,mon_new_desmodus,41,,"[{""Map"": 2085, ""Population"": 35, ""TimeRespawn"": 0.0}, {""Map"": 1143, ""Population"": 40, ""TimeRespawn"": 15.0}]",デスモドス,1,5,0,13,9,32,27,9,0
11119,Treasure_Goblin,3,ゴブリンには違いありませんが、本来の種族とは無関係に暮らしています。,6,mon_goblin_spear_yellow,164,,"[{""Map"": 3480, ""Population"": 0, ""TimeRespawn"": 0.0}]",トレジャーゴブリン,0,2,0,67,101,33,33,101,0
11120,Goblin_Spear,3,人間にもっともよく目撃されるゴブリンです。,1,mon_goblin_spear,13,,"[{""Map"": 101, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 1041, ""Population"": 23, ""TimeRespawn"": 0.0}]",ゴブリン,0,5,1,7,10,3,3,10,0
11123,Goblin_Spear_red,3,人間にもっともよく目撃されるゴブリンです。,2,mon_goblin_spear_red,150,,,レッドゴブリン,0,5,1,62,93,31,31,93,0
11124,Goblin_Spear_blue,3,人間にもっともよく目撃されるゴブリンです。,4,mon_goblin_spear_blue,23,,,ブルーゴブリン,0,5,1,11,16,5,5,16,0
11125,Goblin_Miners,3,採掘する姿がよく目撃されているので付けられた名前ですが、ゴブリンの組織体系については明確に分かっていないので、彼らの役割が固定的なものかどうかは分かりません。,1,mon_goblin_miners,16,,"[{""Map"": 1051, ""Population"": 44, ""TimeRespawn"": 0.0}]",ゴブリンマイナー,0,5,1,8,12,4,4,12,0
11126,Goblin_Miners_Red,3,採掘する姿がよく目撃されているので付けられた名前ですが、ゴブリンの組織体系については明確に分かっていないので、彼らの役割が固定的なものかどうかは分かりません。一説によると、ビッグゴブリンマイナーは罪を犯した罰として労働が課せられたそうです。また、神樹の日に変異した草を食べると赤くなるそうです。,2,mon_goblin_miners_red,1,,,レッドゴブリンマイナー,0,2,1,2,3,1,1,3,0
11127,Goblin_Miners_Blue,3,採掘する姿がよく目撃されているので付けられた名前ですが、ゴブリンの組織体系については明確に分かっていないので、彼らの役割が固定的なものかどうかは分かりません。,4,mon_goblin_miners_blue,20,,,ブルーゴブリンマイナー,0,5,1,10,15,5,5,15,0
11128,Goblin_Miners_Big,3,採掘する姿がよく目撃されているので付けられた名前ですが、ゴブリンの組織体系については明確に分かっていないので、彼らの役割が固定的なものかどうかは分かりません。一説によると、ビッグゴブリンマイナーは罪を犯した罰として労働が課せられたそうです。,6,mon_goblin_miners,1,,,ビッグゴブリンマイナー,0,2,0,2,3,1,1,3,0
11160,Goblin_Archer,3,ゴブリンアーチャーは投射武器に特化されているようです。そのため、ゴブリンの社会に職群があると主張する者もいます。,1,mon_goblin_archer,21,,"[{""Map"": 101, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 1061, ""Population"": 25, ""TimeRespawn"": 0.0}]",ゴブリンアーチャー,0,5,1,10,15,5,5,15,0
11162,Goblin_Archer_red,3,ゴブリンアーチャーは投射武器に特化されているようです。そのため、ゴブリンの社会に職群があると主張する者もいます。,2,mon_goblin_archer_red,150,,,レッドゴブリンアーチャー,0,5,1,62,93,31,31,93,0
11260,EyesOfRagas,5,モンスター,6,icon_item_nothing,1,,,メダマン,,2,0,2,2,2,2,2,0
11270,EyesOfSiknos,5,モンスター,6,icon_item_nothing,1,,,ヨコメン,,2,0,2,2,2,2,2,0
11280,Prison_Guard,5,モンスター,6,icon_item_nothing,1,,,監獄の看守,,2,0,2,2,2,2,2,0
11281,mon_paladin_follower1_1,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 2083, ""Population"": 1, ""TimeRespawn"": 60.0}]",パラディン追従者A1,,2,1,2,2,2,2,2,0
11284,mon_intermediate_officer_men2,5,モンスター,6,icon_item_nothing,1,,,騎士アラス,,2,1,2,2,2,2,2,0
11310,Mirtis,5,魔将ミルティスの偵察兵。ミルティスの分身との説もあります。,6,icon_item_nothing,1,,,ミルティスの目,,2,0,2,2,2,2,2,0
11311,Mirtis_Elite,5,魔将ミルティスの偵察兵。ミルティスの分身との説もあります。,6,icon_item_nothing,1,,,ラージミルティスの目,,2,0,2,2,2,2,2,0
12000,Landmine,5,モンスター,6,icon_item_nothing,1,,,爆発地雷,,2,0,2,2,2,2,2,0
12001,Poisonmine,5,モンスター,6,icon_item_nothing,1,,,猛毒地雷,,2,0,2,2,2,2,2,0
12002,Claymore,5,モンスター,6,icon_item_nothing,1,,,対人地雷,,2,0,2,2,2,2,2,0
12015,Infernalmine,5,モンスター,6,icon_item_nothing,1,,,炎地獄地雷,,2,0,2,2,2,2,2,0
12051,Warrior_M,5,モンスター,6,icon_item_nothing,1,,,村人,,2,0,2,2,2,2,2,0
12061,Statue_angel,5,モンスター,6,icon_item_nothing,16,,,赤子の天使像,,2,0,8,8,8,8,8,0
12062,Hall_stone,5,モンスター,6,icon_item_nothing,17,,,ホールの石像,,2,0,8,8,8,8,8,0
12063,Priest,5,モンスター,6,icon_item_nothing,1,,,QUEST_LV_0200_20150317_000889,,2,0,2,2,2,2,2,0
12082,hidden_monster,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 528, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 529, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 11209, ""Population"": 1, ""TimeRespawn"": 0.001}]",透明オブジェクト,,2,5,2,2,2,2,2,0
12083,hidden_monster2,5,モンスター,2,icon_item_nothing,1,,,ファイアボール,,2,0,2,2,2,2,2,0
12084,hidden_monster3,5,モンスター,6,icon_item_nothing,1,,,カーラーボム,,2,0,2,2,2,2,2,0
12085,hidden_monster4,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 11211, ""Population"": 1, ""TimeRespawn"": 0.001}, {""Map"": 11213, ""Population"": 1, ""TimeRespawn"": 60.0}]",透明オブジェクト,,2,5,2,2,2,2,2,0
12086,hidden_monster5,5,モンスター,6,icon_item_nothing,1,,,重力球体,,2,5,2,2,2,2,2,0
15000,Ghost_Soldier,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 1551, ""Population"": 6, ""TimeRespawn"": 60.0}]",幽霊兵士,,2,0,2,2,2,2,2,0
20000,MonsterSpawner,3,,6,,1,,,,0,3,0,2,3,1,1,3,0
20001,GroupSpawner1,3,,6,,1,,,,0,3,0,2,3,1,1,3,0
20002,GroupSpawner2,3,,6,,1,,,,0,3,0,2,3,1,1,3,0
20003,GroupSpawner3,3,,6,,1,,,,0,3,0,2,3,1,1,3,0
20004,GroupSpawner4,3,,6,,1,,,,0,3,0,2,3,1,1,3,0
20005,GroupSpawner5,3,,6,,1,,,,0,3,0,2,3,1,1,3,0
40056,Skrik,5,モンスター,6,icon_item_nothing,1,,,水晶,,3,0,2,2,2,2,2,0
40063,Anvil,3,,6,,1,,,金床,3,3,0,1,1,1,1,1,0
40067,HitMe,3,,6,,1,,,Hit Me,0,3,0,2,3,1,1,3,0
40142,mandragora,1,,6,,1,,,マンドラゴラ,5,3,0,3,1,1,1,3,0
40200,MCy_Turret,3,,6,,1,,,砲台,0,3,0,2,3,1,1,3,0
40201,MCy_Guard_fence,3,,6,,1,,,蝶の茂み,0,3,0,2,3,1,1,3,0
40202,MCy_Soldier,3,,6,,1,,,警備兵,0,6,0,2,3,1,1,3,0
40203,MCy_Golem,3,,6,,1,,,ゴーレム,0,3,0,2,3,1,1,3,0
40204,MCy_Zombieboss,3,,6,,1,,,エラガノス,0,3,3,2,3,1,1,3,0
40206,MCy_Siege,3,,6,,1,,,攻城志願兵,0,3,0,2,3,1,1,3,0
40207,raid_Guard_fence,3,,6,,1,,,蝶の茂み,0,3,0,2,3,1,1,3,0
41183,boss_obb,5,モンスター,6,icon_item_nothing,1,,,boss_obb,,3,0,2,2,2,2,2,0
41196,Long_Arm,3,小枝を捨て、二本の枝で攻撃する形に変異した低木のモンスターです。,1,mon_long_arm,100,,"[{""Map"": 1431, ""Population"": 40, ""TimeRespawn"": 0.0}]",ロングアームツリー,5,5,1,63,31,31,31,52,0
41197,tombstone_turtle,4,インフロラクターの亜種に属するモンスターです。,6,mon_tombstone_turtle,173,,"[{""Map"": 2511, ""Population"": 60, ""TimeRespawn"": 0.0}]",ラクター,4,5,0,115,53,53,62,71,0
41198,dog_of_king,4,一説によると、警備犬はジャカリエル大王の発案で作られたそうです。,1,mon_dog_of_king,90,,"[{""Map"": 1361, ""Population"": 35, ""TimeRespawn"": 0.0}]",ヴェヌケロス,1,5,1,28,19,66,57,19,0
41199,katacom_cemeterygolem,4,世界に存在するほとんどのゴーレムは本来、良い目的で作られました。しかし今は悪い気に影響を受けて動いています。,6,katacom_cemetery_golem,82,,,グレイヴゴーレム,4,5,1,56,26,26,30,34,0
41200,tree_toormole,3,非常に似ているにもかかわらずグラスモールとは何の関係もありません。それにこのモンスターは植物が変異したものです。,7,mon_tree_toormole,160,,,ツリーモール,5,2,1,99,49,49,49,82,0
41201,boss_onion_the_great,4,何故ケッピーの一部がこのように変形したのかについては、現在研究中です。食用化の研究も行われていますが、期待はしない方が良さそうです。,0,boss_onion_the_great,1,,,ケッピーチーフテン,4,0,3,3,1,1,2,2,0
41202,boss_poata,3,ポアタは植物が起源のモンスターで、強い力を得るために魔族にアピールするチャンスを探っています。,7,boss_poata,6,,,ポアタ,0,0,3,4,6,2,2,6,0
41203,boss_deadbone,4,死から蘇ったモンスターと言われていますが、正確には死を経て魔族に生まれ変わったモンスターです。 ,0,m_boss_deadbone,107,,,デッドボーン,4,0,3,72,33,33,39,44,0
41205,boss_salamander,3,神樹の日以前にも存在したモンスターで、以前は人と親しくしていた個体もいましたが、今では完全に人を敵視しています。,2,boss_salamander,17,,,サラマンダー,0,0,3,8,13,4,4,13,0
41206,Soldier6_rotateOff,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 1021, ""Population"": 1, ""TimeRespawn"": 60.0}]",警備兵,,2,0,2,2,2,2,2,0
41207,boss_Saltistter,4,寒い地方で生まれましたが、神樹の日以降は様々な地域で目撃されており、どんどん拡散していることが確認されています。,4,boss_saltistter,106,,,サルティスタ,0,0,3,44,66,22,22,66,0
41208,boss_ginklas,4,現在のギンクラスは狂気に染まっており、本来持っていたはずの理性が蘇る可能性はありません。,2,boss_ginklas,19,,,ギンクラス,4,0,3,15,7,7,8,9,0
41209,boss_stone_whale,4,鉱物が変異したモンスターであるストーンホエールが何故クジラの形になったのかは明らかになっていません。,1,boss_stone_whale,19,,,ストーンホエール,4,0,3,15,7,7,8,9,0
41210,boss_tutu,3,神樹の日以降、両生類は様々な形に変形しましたが、トゥトゥは比較的原型に近い方です。もちろん、だからと言って凶暴でないわけではありません。,7,boss_tutu,7,,,トゥトゥ,0,0,3,4,7,2,2,7,0
41211,boss_yonazolem,4,ゾーレムと普通のゴーレムの違いは、魔法ではない気によって動いているという点です。,1,boss_yonazolem,118,,,ヒュージゾーレム,4,0,3,79,36,36,43,49,0
41212,boss_Genmagnus,2,多くの妖精や精霊たちが人間と女神ではなく魔族の味方に付き、そうでない少数派は隠れて事態を見守っています。ジニーもそのような流れと無関係ではありません。,4,boss_genmagnus,1,,,マスタージニー,1,0,3,1,1,4,3,1,0
41213,boss_BiteRegina,4,神樹の日に変形した昆虫型モンスターのほとんどに女王や皇帝に該当する個体が存在します。,7,boss_biteregina,61,,,ビテレジーナ,2,0,3,26,46,13,19,26,0
41214,boss_Iltiswort,1,強力な植物モンスターの良いところは移動できない固定型という点くらいしかありません。,7,boss_iltiswort,1,,,イルティスウォート,5,0,3,3,1,1,1,3,0
41215,boss_GiantWoodGoblin_red,3,神樹の日以降、森は人間にとって恐怖の対象となりました。それはこのような恐るべき大型モンスターの影響でしょう。,2,boss_giantwoodgoblin_red,121,,,ジャイアントレッドウッド,5,0,3,75,37,37,37,63,0
41216,boss_lepus,3,彼らは以前、人間にとって親しみのある動物でしたが、今は熊よりも危険な生物で魔族と同じくらい邪悪です。,1,boss_lepus,60,,,レプス,0,0,3,26,39,13,13,39,0
41217,boss_mushcaria,1,理由は分かりませんが、神樹の日に変形してから女神たちに対して強い敵対感を表しています。,7,boss_mushcaria,13,,,マッシュカリア,5,0,3,10,5,5,5,9,0
41218,statue_raima_mon,5,モンスター,6,icon_item_nothing,1,,,statue_raima_mon,,3,3,2,2,2,2,2,0
41219,boss_chafer,3,人間には関係のない事ですが、自分以外の昆虫型を好まず、特に蜂系のモンスターを嫌っています。,7,boss_chafer,10,,,チェイファー,2,0,3,6,10,3,4,6,0
41220,boss_Gaigalas,3,ガイガラスの起源となる生物が何なのかは分かっていません。この世界の生物だったのかさえ疑わしいです。,1,boss_gaigalas,64,,,ガイガラス,0,0,3,27,41,13,13,41,0
41221,boss_Throneweaver,1,強い力を持つ昆虫型は本能に忠実な殺戮者になったり、影響力を手に入れようとします。後者の方が危険な理由は、ほとんどが魔族と手を結ぶからで、スローンウィーバーがそのパターンの１つです。,7,boss_throneweaver,109,,,スローンウィーバー,1,0,3,34,22,79,68,22,0
41222,boss_bebraspion,3,人間の中にも幼いころに馴らそうと試した人がいましたが、結局成功をしたのは魔族でした。,5,boss_bebraspion,56,,,ベブラスピオン,0,0,3,24,36,12,12,36,0
41223,boss_mushwort,1,このような種類のモンスターの厄介な点は、家の中にも現れる可能性があることです。,7,boss_mushwort,112,,,湿ったマッシュウォート,5,0,3,70,35,35,35,58,0
41224,boss_sparnas,3,鳥だからか、エサですぐに誘惑されてしまいます。魔族はその点を利用して人間を襲うように仕向けたりもします。,5,boss_sparnas,61,,,スパルナス,0,0,3,26,39,13,13,39,0
41225,boss_mineloader,4,神樹の日の後に変化してモンスターになったのか、魔将が特定の儀式を経てモンスターにしたのかは分かっていません。とにかく、以前は便利な装備でした。,5,boss_mineloader,119,,,マインローダー,4,0,3,80,37,37,43,49,0
41226,boss_Rajatoad,3,この種類のモンスターが神樹の日以降変形して活動空間を海から陸地へ移したのか、魔界の生物が渡って来たのかは分かっていません。今のところ女神ユラテは彼らに興味を示していないようです。,4,boss_rajatoad,73,,,ラジャトード,0,0,3,31,46,15,15,46,0
41227,boss_ShadowGaoler,1,シャドウジェイラーは本来精霊の一種でしたが、神樹の日の頃から魔族の力を受け入れるようになりました。,0,boss_shadowgaoler,18,,,シャドウジェイラー,1,0,3,6,4,16,13,4,0
41228,boss_helgasercle,1,ヘルガ・セルクルは最も強力な魔将の一人です。同じく魔将であるホーバークが彼女の怒りを買ってバラバラにされ、さらに封印されたことから彼女の強さを推察できます。そのヘルガ・セルクルと百年以上に渡って戦い、優位に立っていたアガイラ・フラリーが史上最強のウィザードとして称賛されるのは当然のことと言えるでしょう。,0,boss_helgasercle,126,,,ヘルガ・セルクル,1,0,3,39,26,91,78,26,0
41229,boss_lecifer,2,レキシファーは魔将の中でも最も聡明であると言われています。彼がそれほど活躍できなかったのは、魔王ジェスティが彼を適材適所で活用できなかったせいです。人間としては幸いだったと言えるかもしれません。,0,boss_lecifer,96,,,レキシファー,1,0,3,30,20,70,60,20,0
41230,boss_necrovanter,2,他の亡霊たちを支配し、服従しない弱い亡霊の力を奪ってさらに大きな力を集めようとする傾向があります。,0,boss_necrovanter,49,,,ネクロヴェンター,1,0,3,16,10,37,32,10,0
41231,boss_rootopus,3,海とは全く関係のない生物と地形でこのような形に変異したモンスターが現れたのは魔族のせいだと言ってしまえば簡単ですが、実はそう簡単には説明できない現象でもあります。,5,boss_rootopus,1,,,ルートプス,1,0,3,1,1,4,3,1,0
41232,boss_RingCrawler,4,リンクローラーがどのような魔法の作用で動いているのかの原理が明らかになりました。本当に不思議なのは、それが誰かによって考案されたのではなく、神樹の日の頃に自然に発生したという点です。,5,boss_ringcrawler,145,,,リンクローラー,4,0,3,97,45,45,52,60,0
41233,boss_Rocktortuga,4,ロックトルトゥーガが最初に出現した時、その硬さのせいで兵士たちも退治に苦戦しました。時間が経つにつれて身体構造上の弱点が判明したましたが、その弱点の攻略も簡単ではありません。,1,boss_rocktortuga,5,,,ロックトルトゥーガ,4,0,3,6,3,3,3,4,0
